timestamp;current_ratio;quick_ratio;GrossMargin;OperatingMargin;roa;roe;debt_equity;interest_coverage;assets_turnover;receivable_turnover;cash_netincome;eps;pe;stock_price
2021-12-31;2.2472971229518772;2.208347310024513;0.6187355963874183;0.5292432264092183;0.22544606976370357;0.24542216111493032;1.127298293856634;39.92951127819549;0.10619614617393629;1.078400954653938;0.5246753246753246;5.23;62.9189894258634;329.0663146972656
2022-03-31;1.987654799261354;1.9450922661707926;0.42421675490501404;0.7829212083463095;0.3638076428320838;0.34370626795315606;1.1151395742800323;40.10784939374601;0.10489630216449462;1.108392358875295;0.22318654237651345;7.46;40.520663427603466;302.2841491699219
2022-06-30;1.7846069708251824;1.7452514671546664;0.615864216754905;0.5254873871068203;0.21673817213172722;0.22082717872968982;1.1906786276134549;40.81615868408321;0.09907904834996163;0.8167009331013759;0.37879653044022077;4.905;51.45703859163959;252.3967742919922
2022-09-30;1.8401858357459178;1.791346737003513;0.807511678604796;0.26805356586733103;0.10917095739123946;0.10114884251523916;1.0728944608967195;43.036;0.1004713939474796;1.1556635442309537;1.303485987696514;2.35;97.60240920046542;229.36566162109375
2022-12-31;1.9313125627156809;1.8948456888323257;0.5896605418872626;0.5221675490501402;0.21531082288386358;0.1855506290407129;0.9906080726891491;42.34040404040404;0.09915732186354759;1.008790779449111;0.4604337718136606;4.56;51.939970986884944;236.8462677001953
2023-03-31;1.9125579115659754;1.8789837905964453;0.3887511678604796;0.800610401744005;0.3189963939007499;0.26853911230050903;0.9523430397107092;43.24966352624495;0.095104291637726;0.9660074826296098;0.5080719204284622;7.02;40.66071252197961;285.4382019042969
2023-06-30;1.76916725076573;1.745163179675273;0.5928371223917782;0.5678231080660231;0.2023559484849965;0.1808018504240555;0.9977209137681055;45.33267031327698;0.08774297531895062;0.7424416694051923;0.930763969907873;5.01;67.44446288087887;337.8967590332031
2023-09-30;1.663455990768639;1.6394159882043722;0.796923076923077;0.3350358143880411;0.10738200071295752;0.10099495274427539;1.0197404786284514;51.22857142857143;0.08108841706203664;0.978215571130896;3.6091696200260195;3.0;104.65416463216145;313.9624938964844
2023-12-31;1.2179629139948436;1.2046175712302505;0.5524758642167549;0.6717782622236064;0.2996139572435597;0.18534171605083352;0.9749106048651098;37.60599721059972;0.07681943564874043;0.8439681539072167;0.3918615973370168;5.94;63.07577011159774;374.6700744628906
2024-03-31;1.2417633410672855;1.2307614427336004;0.32195577701650574;1.0153597010277173;0.44910993341486616;0.26110795095436734;0.9129811338642396;36.485228290062665;0.0746435393113417;0.8210043380499217;0.29703479576399394;8.9;47.18679706702071;419.9624938964844
